raceId,driverId,constructorId,grid,position,positionText,points,statusId,position_change,year,era
869,813,3,5,15,15,0.0,11,-10,2012,2010-2013
869,808,207,18,16,16,0.0,11,2,2012,2010-2013
869,811,3,14,17,17,0.0,11,-3,2012,2010-2013
869,154,208,19,18,18,0.0,11,1,2012,2010-2013
869,5,207,16,19,19,0.0,12,-3,2012,2010-2013
869,819,206,20,20,20,0.0,12,0,2012,2010-2013
869,37,164,23,21,21,0.0,13,2,2012,2010-2013
869,10,206,22,22,22,0.0,13,0,2012,2010-2013
869,39,164,24,23,23,0.0,13,1,2012,2010-2013
869,1,1,7,,R,0.0,29,,2012,2010-2013
870,1,1,1,1,1,25.0,1,0,2012,2010-2013
870,8,208,5,2,2,18.0,1,3,2012,2010-2013
870,154,208,2,3,3,15.0,1,-1,2012,2010-2013
870,20,9,3,4,4,12.0,1,-1,2012,2010-2013
870,4,6,6,5,5,10.0,1,1,2012,2010-2013
870,18,1,4,6,6,8.0,1,-2,2012,2010-2013
870,811,3,9,7,7,6.0,1,2,2012,2010-2013
870,17,9,11,8,8,4.0,1,3,2012,2010-2013
870,13,6,7,9,9,2.0,1,-2,2012,2010-2013
870,3,131,13,10,10,1.0,1,3,2012,2010-2013
870,807,10,10,11,11,0.0,1,-1,2012,2010-2013
870,814,10,12,12,12,0.0,1,0,2012,2010-2013
870,813,3,8,13,13,0.0,1,-5,2012,2010-2013
870,815,15,14,14,14,0.0,1,0,2012,2010-2013
870,817,5,18,15,15,0.0,11,3,2012,2010-2013
870,818,5,16,16,16,0.0,11,0,2012,2010-2013
870,5,207,19,17,17,0.0,11,2,2012,2010-2013
870,155,15,15,18,18,0.0,12,-3,2012,2010-2013
870,808,207,20,19,19,0.0,12,1,2012,2010-2013
870,819,206,21,20,20,0.0,12,1,2012,2010-2013
870,10,206,22,21,21,0.0,13,1,2012,2010-2013
870,37,164,23,22,22,0.0,13,1,2012,2010-2013
870,39,164,24,,R,0.0,22,,2012,2010-2013
870,30,131,17,,R,0.0,45,,2012,2010-2013
871,18,1,1,1,1,25.0,1,0,2012,2010-2013
871,20,9,10,2,2,18.0,1,8,2012,2010-2013
871,8,208,3,3,3,15.0,1,0,2012,2010-2013
871,807,10,11,4,4,12.0,1,7,2012,2010-2013
871,13,6,14,5,5,10.0,1,9,2012,2010-2013
871,17,9,12,6,6,8.0,1,6,2012,2010-2013
871,30,131,13,7,7,6.0,1,6,2012,2010-2013
871,818,5,15,8,8,4.0,1,7,2012,2010-2013
871,817,5,16,9,9,2.0,1,7,2012,2010-2013
871,814,10,9,10,10,1.0,1,-1,2012,2010-2013
871,3,131,23,11,11,0.0,1,12,2012,2010-2013
871,811,3,17,12,12,0.0,1,5,2012,2010-2013
871,155,15,2,13,13,0.0,1,-11,2012,2010-2013
871,808,207,19,14,14,0.0,11,5,2012,2010-2013
871,10,206,20,15,15,0.0,11,5,2012,2010-2013
871,819,206,22,16,16,0.0,11,6,2012,2010-2013
871,5,207,18,17,17,0.0,11,1,2012,2010-2013
871,37,164,21,18,18,0.0,11,3,2012,2010-2013
871,39,164,24,,R,0.0,20,,2012,2010-2013
871,813,3,6,,R,0.0,4,,2012,2010-2013
871,815,15,4,,R,0.0,4,,2012,2010-2013
871,4,6,5,,R,0.0,4,,2012,2010-2013
871,1,1,7,,R,0.0,4,,2012,2010-2013
871,154,208,8,,R,0.0,4,,2012,2010-2013
872,1,1,1,1,1,25.0,1,0,2012,2010-2013
872,815,15,12,2,2,18.0,1,10,2012,2010-2013
872,4,6,10,3,3,15.0,1,7,2012,2010-2013
872,13,6,3,4,4,12.0,1,-1,2012,2010-2013
872,8,208,7,5,5,10.0,1,2,2012,2010-2013
872,30,131,4,6,6,8.0,1,-2,2012,2010-2013
872,3,131,6,7,7,6.0,1,-1,2012,2010-2013
872,814,10,9,8,8,4.0,1,1,2012,2010-2013
872,155,15,8,9,9,2.0,1,-1,2012,2010-2013
872,811,3,13,10,10,1.0,1,3,2012,2010-2013
872,813,3,22,11,11,0.0,1,11,2012,2010-2013
872,817,5,14,12,12,0.0,1,2,2012,2010-2013
872,816,208,15,13,13,0.0,1,2,2012,2010-2013
872,5,207,17,14,14,0.0,11,3,2012,2010-2013
872,808,207,18,15,15,0.0,11,3,2012,2010-2013
872,819,206,20,16,16,0.0,11,4,2012,2010-2013
872,10,206,19,17,17,0.0,11,2,2012,2010-2013
872,37,164,23,18,18,0.0,11,5,2012,2010-2013
872,39,164,21,19,19,0.0,11,2,2012,2010-2013
872,17,9,11,20,20,0.0,76,-9,2012,2010-2013
872,807,10,24,21,21,0.0,23,3,2012,2010-2013
872,20,9,5,22,22,0.0,91,-17,2012,2010-2013
872,18,1,2,,R,0.0,32,,2012,2010-2013
872,818,5,16,,R,0.0,22,,2012,2010-2013
873,20,9,3,1,1,25.0,1,2,2012,2010-2013
873,18,1,4,2,2,18.0,1,2,2012,2010-2013
873,4,6,5,3,3,15.0,1,2,2012,2010-2013
873,814,10,6,4,4,12.0,1,2,2012,2010-2013
873,3,131,10,5,5,10.0,1,5,2012,2010-2013
873,8,208,12,6,6,8.0,1,6,2012,2010-2013
873,154,208,8,7,7,6.0,1,1,2012,2010-2013
873,13,6,13,8,8,4.0,1,5,2012,2010-2013
873,817,5,15,9,9,2.0,1,6,2012,2010-2013
873,815,15,14,10,10,1.0,1,4,2012,2010-2013
873,17,9,7,11,11,0.0,1,-4,2012,2010-2013
873,10,206,20,12,12,0.0,1,8,2012,2010-2013
873,155,15,17,13,13,0.0,1,4,2012,2010-2013
873,807,10,11,14,14,0.0,1,-3,2012,2010-2013
873,5,207,19,15,15,0.0,1,4,2012,2010-2013
873,819,206,21,16,16,0.0,1,5,2012,2010-2013
873,37,164,24,17,17,0.0,11,7,2012,2010-2013
873,811,3,22,18,18,0.0,31,4,2012,2010-2013
873,808,207,18,19,19,0.0,12,-1,2012,2010-2013
873,818,5,16,,R,0.0,4,,2012,2010-2013
873,30,131,9,,R,0.0,4,,2012,2010-2013
873,813,3,2,,R,0.0,9,,2012,2010-2013
873,39,164,23,,R,0.0,3,,2012,2010-2013
873,1,1,1,,R,0.0,6,,2012,2010-2013
874,20,9,1,1,1,25.0,1,0,2012,2010-2013
874,13,6,10,2,2,18.0,1,8,2012,2010-2013
874,155,15,3,3,3,15.0,1,0,2012,2010-2013
874,18,1,8,4,4,12.0,1,4,2012,2010-2013
874,1,1,9,5,5,10.0,1,4,2012,2010-2013
874,8,208,7,6,6,8.0,1,1,2012,2010-2013
874,807,10,15,7,7,6.0,1,8,2012,2010-2013
874,813,3,12,8,8,4.0,1,4,2012,2010-2013
874,17,9,2,9,9,2.0,1,-7,2012,2010-2013
874,817,5,14,10,10,1.0,1,4,2012,2010-2013
874,30,131,23,11,11,0.0,1,12,2012,2010-2013
874,814,10,11,12,12,0.0,1,-1,2012,2010-2013
874,818,5,19,13,13,0.0,1,6,2012,2010-2013
874,811,3,16,14,14,0.0,1,2,2012,2010-2013
874,5,207,17,15,15,0.0,11,2,2012,2010-2013
874,10,206,18,16,16,0.0,11,2,2012,2010-2013
874,808,207,22,17,17,0.0,11,5,2012,2010-2013
874,37,164,20,18,18,0.0,11,2,2012,2010-2013
874,154,208,4,19,19,0.0,12,-15,2012,2010-2013
874,819,206,21,,R,0.0,5,,2012,2010-2013
874,39,164,24,,R,0.0,76,,2012,2010-2013
874,815,15,5,,R,0.0,20,,2012,2010-2013
874,4,6,6,,R,0.0,4,,2012,2010-2013
874,3,131,13,,R,0.0,4,,2012,2010-2013
875,20,9,2,1,1,25.0,1,1,2012,2010-2013
875,17,9,1,2,2,18.0,1,-1,2012,2010-2013
875,4,6,4,3,3,15.0,1,1,2012,2010-2013
875,13,6,6,4,4,12.0,1,2,2012,2010-2013
875,8,208,5,5,5,10.0,1,0,2012,2010-2013
875,807,10,8,6,6,8.0,1,2,2012,2010-2013
875,154,208,7,7,7,6.0,1,0,2012,2010-2013
875,818,5,16,8,8,4.0,1,8,2012,2010-2013
875,817,5,21,9,9,2.0,1,12,2012,2010-2013
875,1,1,3,10,10,1.0,1,-7,2012,2010-2013
875,815,15,12,11,11,0.0,1,1,2012,2010-2013
875,814,10,14,12,12,0.0,1,2,2012,2010-2013
875,30,131,10,13,13,0.0,1,-3,2012,2010-2013
875,813,3,15,14,14,0.0,1,1,2012,2010-2013
875,811,3,17,15,15,0.0,1,2,2012,2010-2013
875,808,207,18,16,16,0.0,11,2,2012,2010-2013
875,5,207,19,17,17,0.0,11,2,2012,2010-2013
875,10,206,20,18,18,0.0,11,2,2012,2010-2013
875,819,206,24,19,19,0.0,12,5,2012,2010-2013
875,39,164,23,20,20,0.0,12,3,2012,2010-2013
875,37,164,22,,R,0.0,37,,2012,2010-2013
875,155,15,13,,R,0.0,130,,2012,2010-2013
875,3,131,9,,R,0.0,4,,2012,2010-2013
875,18,1,11,,R,0.0,4,,2012,2010-2013
876,20,9,1,1,1,25.0,1,0,2012,2010-2013
876,4,6,5,2,2,18.0,1,3,2012,2010-2013
876,17,9,2,3,3,15.0,1,-1,2012,2010-2013
876,1,1,3,4,4,12.0,1,-1,2012,2010-2013
876,18,1,4,5,5,10.0,1,-1,2012,2010-2013
876,13,6,6,6,6,8.0,1,0,2012,2010-2013
876,8,208,7,7,7,6.0,1,0,2012,2010-2013
876,807,10,12,8,8,4.0,1,4,2012,2010-2013
876,154,208,11,9,9,2.0,1,2,2012,2010-2013
876,811,3,13,10,10,1.0,1,3,2012,2010-2013
876,3,131,10,11,11,0.0,1,-1,2012,2010-2013
876,814,10,16,12,12,0.0,1,4,2012,2010-2013
876,817,5,15,13,13,0.0,1,2,2012,2010-2013
876,155,15,17,14,14,0.0,1,3,2012,2010-2013
876,818,5,18,15,15,0.0,11,3,2012,2010-2013
876,813,3,9,16,16,0.0,11,-7,2012,2010-2013
876,808,207,19,17,17,0.0,11,2,2012,2010-2013
876,5,207,20,18,18,0.0,11,2,2012,2010-2013
876,819,206,24,19,19,0.0,11,5,2012,2010-2013
876,10,206,21,20,20,0.0,12,1,2012,2010-2013
876,39,164,23,21,21,0.0,12,2,2012,2010-2013
876,30,131,14,22,22,0.0,31,-8,2012,2010-2013
876,37,164,22,,R,0.0,3,,2012,2010-2013
876,815,15,8,,R,0.0,3,,2012,2010-2013
877,8,208,4,1,1,25.0,1,3,2012,2010-2013
877,4,6,6,2,2,18.0,1,4,2012,2010-2013
877,20,9,24,3,3,15.0,1,21,2012,2010-2013
877,18,1,5,4,4,12.0,1,1,2012,2010-2013
877,813,3,3,5,5,10.0,1,-2,2012,2010-2013
877,155,15,15,6,6,8.0,1,9,2012,2010-2013
877,13,6,8,7,7,6.0,1,1,2012,2010-2013
877,811,3,14,8,8,4.0,1,6,2012,2010-2013
877,814,10,12,9,9,2.0,1,3,2012,2010-2013
877,817,5,16,10,10,1.0,1,6,2012,2010-2013
877,30,131,13,11,11,0.0,1,2,2012,2010-2013
877,818,5,17,12,12,0.0,1,5,2012,2010-2013
877,5,207,18,13,13,0.0,1,5,2012,2010-2013
877,10,206,21,14,14,0.0,1,7,2012,2010-2013
877,815,15,11,15,15,0.0,1,-4,2012,2010-2013
877,808,207,20,16,16,0.0,1,4,2012,2010-2013
877,37,164,22,17,17,0.0,1,5,2012,2010-2013
877,819,206,19,,R,0.0,31,,2012,2010-2013
877,154,208,9,,R,0.0,4,,2012,2010-2013
877,17,9,2,,R,0.0,4,,2012,2010-2013
877,1,1,1,,R,0.0,10,,2012,2010-2013
877,39,164,23,,R,0.0,4,,2012,2010-2013
877,3,131,7,,R,0.0,4,,2012,2010-2013
877,807,10,10,,R,0.0,4,,2012,2010-2013
878,1,1,2,1,1,25.0,1,1,2012,2010-2013
878,20,9,1,2,2,18.0,1,-1,2012,2010-2013
878,4,6,7,3,3,15.0,1,4,2012,2010-2013
878,13,6,11,4,4,12.0,1,7,2012,2010-2013
878,18,1,12,5,5,10.0,1,7,2012,2010-2013
878,8,208,4,6,6,8.0,1,-2,2012,2010-2013
878,154,208,8,7,7,6.0,1,1,2012,2010-2013
878,807,10,6,8,8,4.0,1,-2,2012,2010-2013
878,813,3,9,9,9,2.0,1,0,2012,2010-2013
878,811,3,10,10,10,1.0,1,0,2012,2010-2013
878,815,15,15,11,11,0.0,1,4,2012,2010-2013
878,817,5,18,12,12,0.0,1,6,2012,2010-2013
878,3,131,17,13,13,0.0,1,4,2012,2010-2013
878,155,15,16,14,14,0.0,11,2,2012,2010-2013
878,814,10,13,15,15,0.0,11,-2,2012,2010-2013
878,30,131,5,16,16,0.0,11,-11,2012,2010-2013
878,808,207,21,17,17,0.0,11,4,2012,2010-2013
878,5,207,22,18,18,0.0,11,4,2012,2010-2013
878,10,206,19,19,19,0.0,11,0,2012,2010-2013
878,819,206,20,20,20,0.0,12,0,2012,2010-2013
878,37,164,23,21,21,0.0,12,2,2012,2010-2013
878,39,164,24,22,22,0.0,12,2,2012,2010-2013
878,17,9,3,,R,0.0,91,,2012,2010-2013
878,818,5,14,,R,0.0,22,,2012,2010-2013
879,18,1,2,1,1,25.0,1,1,2012,2010-2013
879,4,6,7,2,2,18.0,1,5,2012,2010-2013
879,13,6,5,3,3,15.0,1,2,2012,2010-2013
879,17,9,3,4,4,12.0,1,-1,2012,2010-2013
879,807,10,6,5,5,10.0,1,1,2012,2010-2013
879,20,9,4,6,6,8.0,1,-2,2012,2010-2013
879,30,131,13,7,7,6.0,1,6,2012,2010-2013
879,818,5,17,8,8,4.0,1,9,2012,2010-2013
879,155,15,14,9,9,2.0,1,5,2012,2010-2013
879,8,208,8,10,10,1.0,11,-2,2012,2010-2013
879,808,207,19,11,11,0.0,11,8,2012,2010-2013
879,819,206,22,12,12,0.0,11,10,2012,2010-2013
879,817,5,15,13,13,0.0,11,2,2012,2010-2013
879,5,207,20,14,14,0.0,11,6,2012,2010-2013
879,3,131,9,15,15,0.0,11,-6,2012,2010-2013
879,10,206,21,16,16,0.0,11,5,2012,2010-2013
879,37,164,24,17,17,0.0,12,7,2012,2010-2013
879,39,164,23,18,18,0.0,12,5,2012,2010-2013
879,814,10,10,19,19,0.0,3,-9,2012,2010-2013
879,1,1,1,,R,0.0,4,,2012,2010-2013
879,154,208,18,,R,0.0,3,,2012,2010-2013
879,813,3,16,,R,0.0,4,,2012,2010-2013
879,811,3,11,,R,0.0,4,,2012,2010-2013
879,815,15,12,,R,0.0,4,,2012,2010-2013
880,8,208,7,1,1,25.0,1,6,2013,2010-2013
880,4,6,5,2,2,18.0,1,3,2013,2010-2013
880,20,9,1,3,3,15.0,1,-2,2013,2010-2013
880,13,6,4,4,4,12.0,1,0,2013,2010-2013
880,1,131,3,5,5,10.0,1,-2,2013,2010-2013
880,17,9,2,6,6,8.0,1,-4,2013,2010-2013
880,16,10,12,7,7,6.0,1,5,2013,2010-2013
880,814,10,9,8,8,4.0,1,1,2013,2010-2013
880,18,1,10,9,9,2.0,1,1,2013,2010-2013
880,154,208,8,10,10,1.0,1,-2,2013,2010-2013
880,815,1,15,11,11,0.0,1,4,2013,2010-2013
880,818,5,13,12,12,0.0,1,1,2013,2010-2013
880,821,15,18,13,13,0.0,11,5,2013,2010-2013
880,822,3,16,14,14,0.0,11,2,2013,2010-2013
880,824,206,19,15,15,0.0,11,4,2013,2010-2013
880,819,207,22,16,16,0.0,12,6,2013,2010-2013
880,820,206,20,17,17,0.0,12,3,2013,2010-2013
880,823,207,21,18,18,0.0,12,3,2013,2010-2013
880,817,5,14,,R,0.0,9,,2013,2010-2013
880,3,131,6,,R,0.0,10,,2013,2010-2013
880,813,3,17,,R,0.0,20,,2013,2010-2013
880,807,15,11,,W,0.0,69,,2013,2010-2013
881,20,9,1,1,1,25.0,1,0,2013,2010-2013
881,17,9,5,2,2,18.0,1,3,2013,2010-2013
881,1,131,4,3,3,15.0,1,1,2013,2010-2013
881,3,131,6,4,4,12.0,1,2,2013,2010-2013
881,13,6,2,5,5,10.0,1,-3,2013,2010-2013
881,154,208,11,6,6,8.0,1,5,2013,2010-2013
881,8,208,10,7,7,6.0,1,3,2013,2010-2013
881,807,15,12,8,8,4.0,1,4,2013,2010-2013
881,815,1,9,9,9,2.0,1,0,2013,2010-2013
881,818,5,17,10,10,1.0,1,7,2013,2010-2013
881,822,3,18,11,11,0.0,1,7,2013,2010-2013
881,821,15,14,12,12,0.0,11,2,2013,2010-2013
881,824,206,19,13,13,0.0,11,6,2013,2010-2013
881,819,207,20,14,14,0.0,11,6,2013,2010-2013
881,823,207,22,15,15,0.0,11,7,2013,2010-2013
881,820,206,21,16,16,0.0,12,5,2013,2010-2013
881,18,1,7,17,17,0.0,54,-10,2013,2010-2013
881,817,5,13,18,18,0.0,31,-5,2013,2010-2013
881,813,3,16,,R,0.0,31,,2013,2010-2013
881,16,10,8,,R,0.0,61,,2013,2010-2013
881,814,10,15,,R,0.0,61,,2013,2010-2013
881,4,6,3,,R,0.0,4,,2013,2010-2013
882,4,6,3,1,1,25.0,1,2,2013,2010-2013
882,8,208,2,2,2,18.0,1,0,2013,2010-2013
882,1,131,1,3,3,15.0,1,-2,2013,2010-2013
882,20,9,9,4,4,12.0,1,5,2013,2010-2013
882,18,1,8,5,5,10.0,1,3,2013,2010-2013
882,13,6,5,6,6,8.0,1,-1,2013,2010-2013
882,817,5,7,7,7,6.0,1,0,2013,2010-2013
882,814,10,11,8,8,4.0,1,3,2013,2010-2013
882,154,208,6,9,9,2.0,1,-3,2013,2010-2013
882,807,15,10,10,10,1.0,1,0,2013,2010-2013
882,815,1,12,11,11,0.0,1,1,2013,2010-2013
882,818,5,15,12,12,0.0,1,3,2013,2010-2013
882,822,3,16,13,13,0.0,1,3,2013,2010-2013
882,813,3,14,14,14,0.0,1,0,2013,2010-2013
882,824,206,18,15,15,0.0,11,3,2013,2010-2013
882,819,207,20,16,16,0.0,11,4,2013,2010-2013
882,820,206,19,17,17,0.0,11,2,2013,2010-2013
882,823,207,21,18,18,0.0,11,3,2013,2010-2013
882,3,131,4,,R,0.0,22,,2013,2010-2013
882,17,9,22,,R,0.0,36,,2013,2010-2013
882,16,10,13,,R,0.0,4,,2013,2010-2013
882,821,15,17,,R,0.0,4,,2013,2010-2013
883,20,9,2,1,1,25.0,1,1,2013,2010-2013
883,8,208,8,2,2,18.0,1,6,2013,2010-2013
883,154,208,11,3,3,15.0,1,8,2013,2010-2013
883,814,10,5,4,4,12.0,1,1,2013,2010-2013
883,1,131,9,5,5,10.0,1,4,2013,2010-2013
883,815,1,12,6,6,8.0,1,6,2013,2010-2013
883,17,9,7,7,7,6.0,1,0,2013,2010-2013
883,4,6,3,8,8,4.0,1,-5,2013,2010-2013
883,3,131,1,9,9,2.0,1,-8,2013,2010-2013
883,18,1,10,10,10,1.0,1,0,2013,2010-2013
883,813,3,17,11,11,0.0,1,6,2013,2010-2013
883,807,15,14,12,12,0.0,1,2,2013,2010-2013
883,16,10,6,13,13,0.0,1,-7,2013,2010-2013
883,822,3,15,14,14,0.0,1,1,2013,2010-2013
883,13,6,4,15,15,0.0,1,-11,2013,2010-2013
883,817,5,13,16,16,0.0,11,-3,2013,2010-2013
883,819,207,18,17,17,0.0,11,1,2013,2010-2013
883,821,15,22,18,18,0.0,11,4,2013,2010-2013
883,824,206,19,19,19,0.0,11,0,2013,2010-2013
883,820,206,21,20,20,0.0,11,1,2013,2010-2013
883,823,207,20,21,21,0.0,12,-1,2013,2010-2013
883,818,5,16,,R,0.0,29,,2013,2010-2013
884,4,6,5,1,1,25.0,1,4,2013,2010-2013
884,8,208,4,2,2,18.0,1,2,2013,2010-2013
884,13,6,9,3,3,15.0,1,6,2013,2010-2013
884,20,9,3,4,4,12.0,1,-1,2013,2010-2013
884,17,9,7,5,5,10.0,1,2,2013,2010-2013
884,3,131,1,6,6,8.0,1,-5,2013,2010-2013
884,814,10,10,7,7,6.0,1,3,2013,2010-2013
884,18,1,14,8,8,4.0,1,6,2013,2010-2013
884,815,1,8,9,9,2.0,1,-1,2013,2010-2013
884,817,5,11,10,10,1.0,11,1,2013,2010-2013
884,821,15,19,11,11,0.0,11,8,2013,2010-2013
884,1,131,2,12,12,0.0,11,-10,2013,2010-2013
884,16,10,13,13,13,0.0,11,0,2013,2010-2013
884,813,3,17,14,14,0.0,11,3,2013,2010-2013
884,807,15,15,15,15,0.0,11,0,2013,2010-2013
884,822,3,16,16,16,0.0,11,0,2013,2010-2013
884,819,207,22,17,17,0.0,11,5,2013,2010-2013
884,824,206,20,18,18,0.0,12,2,2013,2010-2013
884,820,206,21,19,19,0.0,12,2,2013,2010-2013
884,818,5,12,20,20,0.0,3,-8,2013,2010-2013
884,823,207,18,21,21,0.0,36,-3,2013,2010-2013
884,154,208,6,22,22,0.0,22,-16,2013,2010-2013
885,3,131,1,1,1,25.0,1,0,2013,2010-2013
885,20,9,3,2,2,18.0,1,1,2013,2010-2013
885,17,9,4,3,3,15.0,1,1,2013,2010-2013
885,1,131,2,4,4,12.0,1,-2,2013,2010-2013
885,16,10,8,5,5,10.0,1,3,2013,2010-2013
885,18,1,9,6,6,8.0,1,3,2013,2010-2013
885,4,6,6,7,7,6.0,1,-1,2013,2010-2013
885,818,5,10,8,8,4.0,1,2,2013,2010-2013
885,814,10,17,9,9,2.0,1,8,2013,2010-2013
885,8,208,5,10,10,1.0,1,-5,2013,2010-2013
885,807,15,11,11,11,0.0,1,0,2013,2010-2013
885,822,3,14,12,12,0.0,1,2,2013,2010-2013
885,821,15,19,13,13,0.0,1,6,2013,2010-2013
885,820,206,22,14,14,0.0,1,8,2013,2010-2013
885,823,207,15,15,15,0.0,1,0,2013,2010-2013
885,815,1,7,16,16,0.0,22,-9,2013,2010-2013
885,154,208,13,,R,0.0,4,,2013,2010-2013
885,817,5,12,,R,0.0,4,,2013,2010-2013
885,824,206,20,,R,0.0,23,,2013,2010-2013
885,813,3,16,,R,0.0,4,,2013,2010-2013
885,13,6,21,,R,0.0,3,,2013,2010-2013
885,819,207,18,,R,0.0,6,,2013,2010-2013
886,20,9,1,1,1,25.0,1,0,2013,2010-2013
886,4,6,6,2,2,18.0,1,4,2013,2010-2013
886,1,131,2,3,3,15.0,1,-1,2013,2010-2013
886,17,9,5,4,4,12.0,1,1,2013,2010-2013
886,3,131,4,5,5,10.0,1,-1,2013,2010-2013
886,818,5,7,6,6,8.0,11,1,2013,2010-2013
886,814,10,17,7,7,6.0,11,10,2013,2010-2013
886,13,6,16,8,8,4.0,11,8,2013,2010-2013
886,8,208,10,9,9,2.0,11,1,2013,2010-2013
886,16,10,8,10,10,1.0,11,-2,2013,2010-2013
886,815,1,12,11,11,0.0,11,1,2013,2010-2013
886,18,1,14,12,12,0.0,11,2,2013,2010-2013
886,154,208,22,13,13,0.0,11,9,2013,2010-2013
886,822,3,3,14,14,0.0,11,-11,2013,2010-2013
886,817,5,11,15,15,0.0,12,-4,2013,2010-2013
886,813,3,13,16,16,0.0,12,-3,2013,2010-2013
886,824,206,19,17,17,0.0,12,2,2013,2010-2013
886,819,207,18,18,18,0.0,13,0,2013,2010-2013
886,820,206,20,19,19,0.0,13,1,2013,2010-2013
886,821,15,15,20,20,0.0,3,-5,2013,2010-2013
886,807,15,9,,R,0.0,4,,2013,2010-2013
886,823,207,21,,R,0.0,4,,2013,2010-2013
887,3,131,2,1,1,25.0,1,1,2013,2010-2013
887,17,9,4,2,2,18.0,1,2,2013,2010-2013
887,4,6,9,3,3,15.0,1,6,2013,2010-2013
887,1,131,1,4,4,12.0,1,-3,2013,2010-2013
887,8,208,8,5,5,10.0,1,3,2013,2010-2013
887,13,6,11,6,6,8.0,1,5,2013,2010-2013
887,16,10,6,7,7,6.0,1,-1,2013,2010-2013
887,817,5,5,8,8,4.0,1,-3,2013,2010-2013
887,814,10,21,9,9,2.0,1,12,2013,2010-2013
887,807,15,14,10,10,1.0,1,4,2013,2010-2013
887,813,3,15,11,11,0.0,1,4,2013,2010-2013
887,822,3,16,12,12,0.0,1,4,2013,2010-2013
887,18,1,10,13,13,0.0,1,-3,2013,2010-2013
887,821,15,17,14,14,0.0,1,3,2013,2010-2013
887,819,207,18,15,15,0.0,1,3,2013,2010-2013
887,824,206,19,16,16,0.0,1,3,2013,2010-2013
887,820,206,20,17,17,0.0,1,3,2013,2010-2013
887,823,207,22,18,18,0.0,1,4,2013,2010-2013
887,154,208,7,19,19,0.0,31,-12,2013,2010-2013
887,815,1,13,20,20,0.0,36,-7,2013,2010-2013
887,20,9,3,,R,0.0,6,,2013,2010-2013
887,818,5,12,,R,0.0,27,,2013,2010-2013
888,20,9,2,1,1,25.0,1,1,2013,2010-2013
888,8,208,4,2,2,18.0,1,2,2013,2010-2013
888,154,208,5,3,3,15.0,1,2,2013,2010-2013
888,4,6,8,4,4,12.0,1,4,2013,2010-2013
888,1,131,1,5,5,10.0,1,-4,2013,2010-2013
888,18,1,9,6,6,8.0,1,3,2013,2010-2013
888,17,9,3,7,7,6.0,1,-4,2013,2010-2013
888,815,1,13,8,8,4.0,1,5,2013,2010-2013
888,3,131,11,9,9,2.0,1,2,2013,2010-2013
888,807,15,10,10,10,1.0,1,0,2013,2010-2013
888,814,10,12,11,11,0.0,1,1,2013,2010-2013
888,817,5,6,12,12,0.0,1,-6,2013,2010-2013
888,16,10,15,13,13,0.0,1,2,2013,2010-2013
888,821,15,14,14,14,0.0,1,0,2013,2010-2013
888,813,3,18,15,15,0.0,1,3,2013,2010-2013
888,822,3,17,16,16,0.0,11,1,2013,2010-2013
888,819,207,22,17,17,0.0,11,5,2013,2010-2013
888,823,207,20,18,18,0.0,11,2,2013,2010-2013
888,820,206,21,19,19,0.0,11,2,2013,2010-2013
888,818,5,16,,R,0.0,9,,2013,2010-2013
888,824,206,19,,R,0.0,5,,2013,2010-2013
888,13,6,7,,R,0.0,20,,2013,2010-2013
890,1,131,1,1,1,25.0,1,0,2013,2010-2013
890,8,208,6,2,2,18.0,1,4,2013,2010-2013
890,20,9,2,3,3,15.0,1,-1,2013,2010-2013
890,17,9,10,4,4,12.0,1,6,2013,2010-2013
890,4,6,5,5,5,10.0,1,0,2013,2010-2013
890,154,208,3,6,6,8.0,1,-3,2013,2010-2013
890,18,1,13,7,7,6.0,1,6,2013,2010-2013
890,13,6,7,8,8,4.0,1,-1,2013,2010-2013
890,815,1,9,9,9,2.0,11,0,2013,2010-2013
890,813,3,15,10,10,1.0,11,5,2013,2010-2013
890,807,15,12,11,11,0.0,11,1,2013,2010-2013
890,818,5,14,12,12,0.0,11,2,2013,2010-2013
890,817,5,8,13,13,0.0,11,-5,2013,2010-2013
890,823,207,20,14,14,0.0,12,6,2013,2010-2013
890,819,207,19,15,15,0.0,12,4,2013,2010-2013
890,824,206,21,16,16,0.0,13,5,2013,2010-2013
890,820,206,22,17,17,0.0,13,5,2013,2010-2013
890,814,10,18,18,18,0.0,9,0,2013,2010-2013
890,3,131,4,19,19,0.0,5,-15,2013,2010-2013
890,822,3,16,,R,0.0,9,,2013,2010-2013
890,821,15,17,,R,0.0,7,,2013,2010-2013
890,16,10,11,,R,0.0,9,,2013,2010-2013
891,20,9,2,1,1,25.0,1,1,2013,2010-2013
891,4,6,9,2,2,18.0,1,7,2013,2010-2013
891,1,131,1,3,3,15.0,1,-2,2013,2010-2013
891,3,131,4,4,4,12.0,1,0,2013,2010-2013
891,17,9,3,5,5,10.0,1,-2,2013,2010-2013
891,18,1,6,6,6,8.0,1,0,2013,2010-2013
891,13,6,10,7,7,6.0,1,3,2013,2010-2013
891,154,208,7,8,8,4.0,1,-1,2013,2010-2013
891,16,10,12,9,9,2.0,1,3,2013,2010-2013
891,817,5,19,10,10,1.0,1,9,2013,2010-2013
891,815,1,13,11,11,0.0,1,2,2013,2010-2013
891,818,5,18,12,12,0.0,1,6,2013,2010-2013
891,807,15,11,13,13,0.0,1,-2,2013,2010-2013
