raceId,driverId,stop,lap,duration,milliseconds,duration_seconds
987,830,3,3,18.017,18017,18.017
987,4,3,3,17.716,17716,17.716
987,13,3,3,17.745,17745,17.745
987,815,3,3,17.822,17822,17.822
987,807,3,3,18.052,18052,18.052
987,832,3,3,18.347,18347,18.347
987,842,3,3,18.207,18207,18.207
987,828,3,3,17.802,17802,17.802
987,843,3,3,17.738,17738,17.738
987,840,3,3,17.925,17925,17.925
987,1,3,3,18.725,18725,18.725
987,836,3,3,18.764,18764,18.764
987,154,3,3,18.456,18456,18.456
987,817,3,3,18.129,18129,18.129
987,822,4,27,23.064,23064,23.064
987,13,4,27,23.275,23275,23.275
987,843,4,27,23.830,23830,23.83
987,20,4,28,22.736,22736,22.736
987,830,4,28,23.180,23180,23.18
987,4,4,28,23.342,23342,23.342
987,840,4,28,22.486,22486,22.486
987,8,4,29,23.170,23170,23.17
987,807,4,30,24.054,24054,24.054
987,832,4,31,23.550,23550,23.55
987,815,4,35,23.275,23275,23.275
987,1,4,43,23.121,23121,23.121
987,817,4,43,23.484,23484,23.484
987,842,4,44,23.748,23748,23.748
987,828,4,44,24.164,24164,24.164
987,154,4,48,34.438,34438,34.438
987,830,5,62,22.644,22644,22.644
987,840,5,67,24.756,24756,24.756
988,840,1,11,21.613,21613,21.613
988,838,1,12,22.125,22125,22.125
988,830,1,14,21.269,21269,21.269
988,8,1,15,21.609,21609,21.609
988,815,1,16,21.869,21869,21.869
988,807,1,17,29.724,29724,29.724
988,817,1,19,23.477,23477,23.477
988,20,1,20,21.221,21221,21.221
988,822,1,21,21.478,21478,21.478
988,4,1,21,22.541,22541,22.541
988,13,1,22,21.449,21449,21.449
988,825,1,22,21.875,21875,21.875
988,1,1,24,21.274,21274,21.274
988,843,1,26,21.598,21598,21.598
988,836,1,28,22.959,22959,22.959
988,840,2,29,21.543,21543,21.543
988,842,1,30,21.519,21519,21.519
988,828,1,30,22.176,22176,22.176
988,839,1,31,21.865,21865,21.865
988,832,1,31,21.956,21956,21.956
988,154,1,32,21.850,21850,21.85
988,840,3,35,21.908,21908,21.908
989,843,1,1,22.213,22213,22.213
989,8,1,18,21.421,21421,21.421
989,1,1,19,21.821,21821,21.821
989,844,1,20,22.242,22242,22.242
989,830,1,21,20.953,20953,20.953
989,825,1,22,21.983,21983,21.983
989,832,1,22,23.868,23868,23.868
989,843,2,22,22.296,22296,22.296
989,839,1,23,21.854,21854,21.854
989,154,1,24,23.054,23054,23.054
989,807,1,24,22.628,22628,22.628
989,815,1,24,22.327,22327,22.327
989,838,1,25,22.474,22474,22.474
989,822,1,25,21.664,21664,21.664
989,840,1,25,25.504,25504,25.504
989,20,1,26,21.787,21787,21.787
989,817,1,26,21.440,21440,21.44
989,4,1,26,22.573,22573,22.573
989,844,2,27,22.836,22836,22.836
989,840,2,29,21.397,21397,21.397
990,830,1,2,30.381,30381,30.381
990,844,1,3,25.563,25563,25.563
990,815,1,9,24.992,24992,24.992
990,838,1,10,25.081,25081,25.081
990,840,1,10,33.612,33612,33.612
990,825,1,13,25.106,25106,25.106
990,4,1,14,24.993,24993,24.993
990,842,1,15,24.835,24835,24.835
990,807,1,15,24.454,24454,24.454
990,839,1,15,24.719,24719,24.719
990,832,1,16,25.768,25768,25.768
990,20,1,18,24.524,24524,24.524
990,154,1,18,25.011,25011,25.011
990,8,1,19,25.018,25018,25.018
990,822,1,20,26.105,26105,26.105
990,843,1,20,36.646,36646,36.646
990,845,1,22,24.672,24672,24.672
990,828,1,23,25.194,25194,25.194
990,1,1,26,24.302,24302,24.302
990,832,2,26,25.307,25307,25.307
990,825,2,27,24.629,24629,24.629
990,838,2,28,25.131,25131,25.131
990,154,2,30,25.527,25527,25.527
990,840,2,30,24.638,24638,24.638
990,815,2,32,24.677,24677,24.677
990,842,2,34,24.957,24957,24.957
990,844,2,34,25.139,25139,25.139
990,839,2,35,24.596,24596,24.596
990,807,2,39,24.382,24382,24.382
990,4,2,39,24.581,24581,24.581
990,845,2,40,25.693,25693,25.693
990,843,2,42,24.953,24953,24.953
990,154,3,45,26.263,26263,26.263
991,843,1,10,23.172,23172,23.172
991,839,1,11,23.281,23281,23.281
991,832,1,12,23.935,23935,23.935
991,815,1,12,22.856,22856,22.856
991,807,1,13,23.654,23654,23.654
991,154,1,16,22.981,22981,22.981
991,830,1,17,22.715,22715,22.715
991,817,1,17,23.042,23042,23.042
991,1,1,18,22.464,22464,22.464
991,822,1,19,22.097,22097,22.097
991,20,1,20,23.009,23009,23.009
991,842,1,20,23.950,23950,23.95
991,844,1,21,23.392,23392,23.392
991,838,1,22,23.730,23730,23.73
991,840,1,23,22.661,22661,22.661
991,825,1,24,22.973,22973,22.973
991,8,1,27,22.913,22913,22.913
991,845,1,28,23.716,23716,23.716
991,4,1,29,24.110,24110,24.11
991,828,1,29,22.785,22785,22.785
991,830,2,31,22.596,22596,22.596
991,843,2,30,24.070,24070,24.07
991,817,2,31,22.691,22691,22.691
991,807,2,31,23.297,23297,23.297
991,832,2,31,23.117,23117,23.117
991,839,2,31,22.637,22637,22.637
991,842,2,31,34.650,34650,34.65
991,815,2,32,22.334,22334,22.334
991,845,2,33,22.723,22723,22.723
991,154,2,46,23.735,23735,23.735
992,8,1,1,30.012,30012,30.012
992,843,1,1,21.376,21376,21.376
992,4,1,1,56.710,56710,56.71
992,825,1,1,35.608,35608,35.608
992,828,1,1,44.107,44107,44.107
992,815,1,2,28.109,28109,28.109
992,154,1,2,21.725,21725,21.725
992,842,1,12,20.782,20782,20.782
992,832,1,15,21.516,21516,21.516
992,838,1,17,21.103,21103,21.103
992,828,2,18,25.378,25378,25.378
992,1,1,22,20.377,20377,20.377
992,843,2,22,20.809,20809,20.809
992,840,1,23,19.737,19737,19.737
992,844,1,24,21.058,21058,21.058
992,838,2,25,20.887,20887,20.887
992,20,1,30,20.037,20037,20.037
992,817,1,37,19.925,19925,19.925
992,828,3,36,32.629,32629,32.629
992,830,1,38,19.765,19765,19.765
992,822,1,40,20.192,20192,20.192
992,20,2,40,20.823,20823,20.823
992,825,2,39,21.778,21778,21.778
992,1,2,40,21.329,21329,21.329
992,842,2,39,21.287,21287,21.287
992,843,3,39,21.072,21072,21.072
992,8,2,40,21.149,21149,21.149
992,838,3,39,20.760,20760,20.76
992,815,2,40,26.174,26174,26.174
992,154,2,40,22.757,22757,22.757
992,832,2,40,20.967,20967,20.967
992,844,2,40,22.030,22030,22.03
992,840,2,40,21.236,21236,21.236
992,4,2,40,21.371,21371,21.371
992,828,4,39,14.998,14998,14.998
992,838,4,46,20.978,20978,20.978
993,843,1,1,22.631,22631,22.631
993,845,1,1,22.049,22049,22.049
993,20,1,17,22.054,22054,22.054
993,822,1,19,23.213,23213,23.213
993,844,1,20,21.995,21995,21.995
993,840,1,20,21.351,21351,21.351
993,4,1,21,21.721,21721,21.721
993,845,2,24,22.034,22034,22.034
993,1,1,25,22.085,22085,22.085
993,832,1,25,22.409,22409,22.409
993,815,1,26,22.438,22438,22.438
993,839,1,29,47.910,47910,47.91
993,825,1,32,22.917,22917,22.917
993,817,1,33,21.618,21618,21.618
993,843,2,33,22.472,22472,22.472
993,830,1,34,21.740,21740,21.74
993,838,1,34,27.416,27416,27.416
993,828,1,35,22.100,22100,22.1
993,20,2,41,24.273,24273,24.273
993,815,2,40,22.242,22242,22.242
993,845,3,41,23.865,23865,23.865
994,845,1,7,31.810,31810,31.81
994,840,1,9,33.887,33887,33.887
994,1,1,12,23.739,23739,23.739
994,843,1,13,24.326,24326,24.326
994,844,1,14,23.870,23870,23.87
994,154,1,15,24.741,24741,24.741
994,20,1,16,23.964,23964,23.964
994,832,1,16,24.874,24874,24.874
994,817,1,17,24.542,24542,24.542
994,8,1,17,24.263,24263,24.263
994,822,1,17,24.020,24020,24.02
994,828,1,17,24.291,24291,24.291
994,825,1,17,24.237,24237,24.237
994,4,1,19,24.241,24241,24.241
994,845,2,19,25.170,25170,25.17
994,838,1,20,26.817,26817,26.817
994,815,1,21,29.379,29379,29.379
994,839,1,23,24.663,24663,24.663
994,840,2,34,31.104,31104,31.104
994,842,1,37,24.296,24296,24.296
994,830,1,47,24.111,24111,24.111
994,845,3,49,25.563,25563,25.563
994,807,1,50,25.213,25213,25.213
994,840,3,59,24.852,24852,24.852
994,154,2,68,24.568,24568,24.568
994,838,2,72,25.438,25438,25.438
995,838,1,1,41.008,41008,41.008
995,828,1,1,23.529,23529,23.529
995,815,1,9,24.086,24086,24.086
995,839,1,11,25.353,25353,25.353
995,807,1,13,24.521,24521,24.521
995,832,1,14,24.416,24416,24.416
995,830,1,16,23.137,23137,23.137
995,1,1,16,23.335,23335,23.335
995,817,1,17,23.279,23279,23.279
995,4,1,18,23.099,23099,23.099
995,844,1,19,23.666,23666,23.666
995,825,1,22,24.008,24008,24.008
995,842,1,23,24.107,24107,24.107
995,845,1,26,23.531,23531,23.531
995,8,1,32,23.645,23645,23.645
995,822,1,36,23.775,23775,23.775
995,20,1,37,23.529,23529,23.529
995,815,2,44,23.718,23718,23.718
995,154,1,48,24.400,24400,24.4
995,838,2,48,23.537,23537,23.537
996,840,1,1,26.576,26576,26.576
996,845,1,1,26.273,26273,26.273
996,20,1,1,32.612,32612,32.612
996,4,1,1,25.789,25789,25.789
996,822,1,1,27.955,27955,27.955
996,830,1,25,24.395,24395,24.395
996,832,1,26,25.423,25423,25.423
996,817,1,28,24.309,24309,24.309
996,825,1,28,25.419,25419,25.419
996,844,1,31,25.026,25026,25.026
996,1,1,33,24.310,24310,24.31
996,8,1,34,24.289,24289,24.289
996,154,1,34,29.996,29996,29.996
996,828,1,35,24.295,24295,24.295
996,807,1,37,25.016,25016,25.016
996,843,1,38,24.297,24297,24.297
996,822,2,39,30.666,30666,30.666
996,20,2,40,31.029,31029,31.029
996,838,1,40,24.399,24399,24.399
996,4,2,46,24.788,24788,24.788
997,838,1,1,46.557,46557,46.557
997,830,1,15,21.214,21214,21.214
997,8,1,15,21.552,21552,21.552
997,817,1,15,21.950,21950,21.95
997,20,1,15,23.912,23912,23.912
997,154,1,15,22.121,22121,22.121
997,839,1,15,22.527,22527,22.527
997,832,1,15,23.257,23257,23.257
997,840,1,15,22.181,22181,22.181
997,842,1,15,22.011,22011,22.011
997,844,1,15,21.364,21364,21.364
997,4,1,15,21.588,21588,21.588
997,845,1,24,23.048,23048,23.048
997,1,1,25,21.245,21245,21.245
997,815,1,27,22.863,22863,22.863
997,825,1,28,22.138,22138,22.138
997,832,2,34,26.335,26335,26.335
997,817,2,38,21.259,21259,21.259
997,838,2,40,22.526,22526,22.526
997,828,1,45,21.519,21519,21.519
997,1,2,52,20.980,20980,20.98
997,845,2,60,24.884,24884,24.884
997,840,2,65,22.299,22299,22.299
998,8,1,13,38.573,38573,38.573
998,4,1,13,28.669,28669,28.669
998,815,1,13,28.651,28651,28.651
998,830,1,17,28.458,28458,28.458
998,832,1,17,29.074,29074,29.074
998,817,1,18,28.194,28194,28.194
998,844,1,18,27.865,27865,27.865
998,839,1,19,29.410,29410,29.41
998,20,1,20,28.677,28677,28.677
998,807,1,20,28.719,28719,28.719
998,842,1,20,28.676,28676,28.676
998,822,1,21,27.894,27894,27.894
998,838,1,21,28.284,28284,28.284
998,845,1,21,28.224,28224,28.224
998,828,1,24,28.207,28207,28.207
998,1,1,25,28.982,28982,28.982
998,825,1,25,28.450,28450,28.45
998,154,1,26,29.254,29254,29.254
998,817,2,30,28.001,28001,28.001
998,840,1,30,27.774,27774,27.774
998,4,2,32,28.085,28085,28.085
998,832,2,32,28.078,28078,28.078
998,842,2,32,29.766,29766,29.766
998,815,2,32,28.836,28836,28.836
998,20,2,33,28.174,28174,28.174
998,830,2,33,28.000,28000,28.0
998,8,2,33,28.985,28985,28.985
998,838,2,33,28.658,28658,28.658
999,8,1,14,19.647,19647,19.647
999,807,1,18,19.584,19584,19.584
999,825,1,20,19.818,19818,19.818
999,832,1,20,20.160,20160,20.16
999,844,1,20,19.267,19267,19.267
999,154,1,21,20.198,20198,20.198
999,815,1,22,25.130,25130,25.13
999,20,1,25,18.657,18657,18.657
999,839,1,25,19.570,19570,19.57
999,840,1,27,19.476,19476,19.476
999,822,1,28,19.188,19188,19.188
999,845,1,28,24.173,24173,24.173
999,843,1,28,19.309,19309,19.309
999,830,1,29,19.742,19742,19.742
999,838,1,29,19.778,19778,19.778
999,4,1,31,18.956,18956,18.956
999,828,1,38,18.840,18840,18.84
999,1,1,42,18.978,18978,18.978
999,844,2,43,21.200,21200,21.2
999,4,2,43,21.119,21119,21.119
999,842,1,43,19.806,19806,19.806
999,830,2,46,19.297,19297,19.297
999,844,3,46,20.653,20653,20.653
999,842,2,46,19.512,19512,19.512
999,830,3,48,19.087,19087,19.087
999,4,3,47,20.927,20927,20.927
999,832,2,50,19.637,19637,19.637
999,840,2,50,19.526,19526,19.526
999,807,2,51,20.752,20752,20.752
999,822,2,52,33.279,33279,33.279
999,154,2,51,22.738,22738,22.738
999,825,2,51,34.742,34742,34.742
999,845,2,51,21.711,21711,21.711
999,8,2,53,19.988,19988,19.988
999,843,2,52,19.985,19985,19.985
999,838,2,52,19.621,19621,19.621
999,807,3,55,20.812,20812,20.812
999,154,3,55,19.752,19752,19.752
999,825,3,55,27.736,27736,27.736
999,832,3,56,20.530,20530,20.53
1000,828,1,6,22.640,22640,22.64
1000,8,1,14,24.471,24471,24.471
1000,822,1,15,21.337,21337,21.337
1000,815,1,22,22.561,22561,22.561
1000,807,1,23,21.966,21966,21.966
1000,843,1,24,21.831,21831,21.831
1000,1,1,25,21.480,21480,21.48
1000,832,1,25,21.914,21914,21.914
1000,154,1,29,21.733,21733,21.733
1000,825,1,31,25.126,25126,25.126
1000,845,1,31,21.509,21509,21.509
1000,842,1,32,21.684,21684,21.684
1000,8,2,38,21.829,21829,21.829
1000,20,1,39,23.111,23111,23.111
1000,4,1,39,21.795,21795,21.795
1000,839,1,39,22.258,22258,22.258
1000,838,1,40,21.732,21732,21.732
1000,817,1,44,21.364,21364,21.364
1000,840,1,47,21.291,21291,21.291
1000,807,2,50,22.650,22650,22.65
1001,20,1,1,19.582,19582,19.582
1001,1,1,1,19.372,19372,19.372
1001,815,1,1,19.667,19667,19.667
1001,839,1,1,19.582,19582,19.582
1001,830,1,1,19.942,19942,19.942
1001,154,1,1,20.280,20280,20.28
1001,825,1,1,20.021,20021,20.021
1001,842,1,1,20.136,20136,20.136
1001,828,1,1,19.711,19711,19.711
1001,845,1,1,19.791,19791,19.791
1001,840,1,1,19.732,19732,19.732
1001,843,1,1,18.084,18084,18.084
1001,832,1,1,18.509,18509,18.509
1001,822,1,1,20.349,20349,20.349
1001,838,1,1,19.847,19847,19.847
1001,8,1,1,26.367,26367,26.367
1001,822,2,2,30.519,30519,30.519
1001,838,2,2,22.706,22706,22.706
1001,8,2,7,35.451,35451,35.451
1001,1,2,21,22.375,22375,22.375
1001,20,2,22,22.253,22253,22.253
1001,832,2,22,23.857,23857,23.857
1001,154,2,23,23.248,23248,23.248
1001,840,2,23,22.901,22901,22.901
1001,839,2,24,23.225,23225,23.225
1001,845,2,24,22.339,22339,22.339
1001,815,2,25,23.157,23157,23.157
1001,842,2,25,22.953,22953,22.953
1001,830,2,26,22.341,22341,22.341
1001,825,2,26,24.304,24304,24.304
1001,828,2,26,22.558,22558,22.558
1001,838,3,28,23.389,23389,23.389
1001,822,3,29,22.399,22399,22.399
1001,843,2,31,29.316,29316,29.316
1002,807,1,1,25.234,25234,25.234
1002,817,1,1,24.805,24805,24.805
1002,20,1,1,32.219,32219,32.219
1002,828,1,1,29.992,29992,29.992
1002,825,1,4,38.563,38563,38.563
1002,8,1,20,23.862,23862,23.862
1002,154,1,23,24.779,24779,24.779
1002,838,1,24,24.094,24094,24.094
1002,830,1,26,24.003,24003,24.003
1002,1,1,28,23.728,23728,23.728
1002,20,2,29,24.301,24301,24.301
1002,842,1,34,27.792,27792,27.792
1002,844,1,34,24.084,24084,24.084
1002,840,1,35,26.440,26440,26.44
1002,822,1,36,23.763,23763,23.763
1002,845,1,37,25.245,25245,25.245
1002,839,1,38,24.827,24827,24.827
1002,815,1,39,25.655,25655,25.655
1002,832,1,39,25.774,25774,25.774
1002,807,2,41,24.456,24456,24.456
1002,828,2,42,25.575,25575,25.575
1003,845,1,3,30.477,30477,30.477
1003,20,1,14,28.722,28722,28.722
1003,843,1,14,29.912,29912,29.912
1003,1,1,15,28.946,28946,28.946
1003,807,1,15,31.183,31183,31.183
1003,822,1,16,28.542,28542,28.542
1003,154,1,16,29.517,29517,29.517
1003,830,1,17,29.681,29681,29.681
1003,815,1,17,29.978,29978,29.978
1003,8,1,22,29.513,29513,29.513
1003,842,1,26,28.931,28931,28.931
1003,825,1,26,29.408,29408,29.408
1003,817,1,27,28.779,28779,28.779
1003,815,2,33,30.561,30561,30.561
1003,843,2,36,29.464,29464,29.464
1003,825,2,36,30.711,30711,30.711
1003,832,1,37,30.242,30242,30.242
1003,4,1,38,29.922,29922,29.922
1003,844,1,38,29.310,29310,29.31
1003,815,3,39,24.340,24340,24.34
1003,840,1,40,28.767,28767,28.767
1003,838,1,43,30.234,30234,30.234
1003,828,1,44,28.860,28860,28.86
1003,845,2,45,34.022,34022,34.022
1003,825,3,48,29.324,29324,29.324
1004,843,1,3,29.418,29418,29.418
1004,4,1,5,30.348,30348,30.348
1004,840,1,7,29.266,29266,29.266
1004,154,1,8,30.469,30469,30.469
1004,825,1,9,29.904,29904,29.904
1004,844,1,10,30.397,30397,30.397
1004,839,1,10,30.642,30642,30.642
1004,845,1,10,29.912,29912,29.912
1004,828,1,11,30.051,30051,30.051
1004,838,1,11,29.636,29636,29.636
1004,822,1,12,29.794,29794,29.794
1004,815,1,12,29.924,29924,29.924
1004,20,1,13,29.798,29798,29.798
1004,1,1,14,29.551,29551,29.551
1004,8,1,18,29.531,29531,29.531
1004,832,1,32,30.021,30021,30.021
1004,807,1,35,30.625,30625,30.625
1004,828,2,37,30.146,30146,30.146
1004,817,1,39,37.446,37446,37.446
1004,830,1,43,29.370,29370,29.37
1005,825,1,2,29.007,29007,29.007
1005,844,1,4,38.891,38891,38.891
1005,845,1,4,23.660,23660,23.66
1005,828,1,5,23.244,23244,23.244
1005,840,1,14,23.657,23657,23.657
1005,8,1,17,22.781,22781,22.781
1005,830,1,21,28.789,28789,28.789
1005,822,1,23,22.777,22777,22.777
1005,817,1,23,22.864,22864,22.864
1005,838,1,23,23.159,23159,23.159
1005,1,1,24,22.614,22614,22.614
1005,815,1,24,23.635,23635,23.635
1005,839,1,26,23.316,23316,23.316
1005,20,1,26,22.748,22748,22.748
1005,4,1,26,27.454,27454,27.454
1005,843,1,28,23.110,23110,23.11
1005,154,1,29,23.692,23692,23.692
1005,842,1,29,23.376,23376,23.376
1005,807,1,30,23.555,23555,23.555
1005,832,1,32,23.477,23477,23.477
1005,844,2,35,26.672,26672,26.672
1005,845,2,38,23.647,23647,23.647
1005,840,2,39,29.804,29804,29.804
1006,844,1,1,34.812,34812,34.812
1006,840,1,1,41.048,41048,41.048
1006,154,1,1,35.104,35104,35.104
1006,840,2,5,18.610,18610,18.61
1006,845,1,10,23.686,23686,23.686
1006,838,1,10,24.065,24065,24.065
1006,842,1,10,23.865,23865,23.865
1006,1,1,11,23.693,23693,23.693
1006,8,1,21,23.714,23714,23.714
1006,830,1,22,23.446,23446,23.446
1006,839,1,22,24.534,24534,24.534
1006,822,1,23,23.478,23478,23.478
1006,807,1,23,24.681,24681,24.681
1006,832,1,24,29.319,29319,29.319
1006,815,1,25,25.723,25723,25.723
1006,20,1,26,24.449,24449,24.449
1006,843,1,27,23.819,23819,23.819
1006,845,2,29,23.715,23715,23.715
1006,825,1,30,23.723,23723,23.723
1006,828,1,30,23.940,23940,23.94
1006,1,2,37,23.915,23915,23.915
1006,842,2,36,24.219,24219,24.219
1006,840,3,38,24.296,24296,24.296
1006,838,2,40,24.195,24195,24.195
1007,839,1,1,27.806,27806,27.806
1007,843,1,1,22.055,22055,22.055
1007,842,1,5,22.570,22570,22.57
1007,840,1,10,24.451,24451,24.451
1007,1,1,11,22.269,22269,22.269
1007,822,1,11,22.105,22105,22.105
1007,832,1,11,22.660,22660,22.66
1007,845,1,11,22.732,22732,22.732
1007,817,1,12,22.022,22022,22.022
1007,807,1,12,23.037,23037,23.037
1007,838,1,12,22.174,22174,22.174
1007,830,1,13,22.175,22175,22.175
1007,844,1,13,22.588,22588,22.588
1007,828,1,16,31.406,31406,31.406
1007,20,1,17,22.658,22658,22.658
1007,8,1,17,22.017,22017,22.017
1007,840,2,23,23.371,23371,23.371
1007,843,2,24,23.553,23553,23.553
1007,842,2,26,23.055,23055,23.055
1007,815,1,30,23.755,23755,23.755
1007,839,2,30,22.756,22756,22.756
1007,825,1,43,22.390,22390,22.39
1007,154,1,44,22.733,22733,22.733
1007,20,2,47,21.777,21777,21.777
1007,1,2,47,22.399,22399,22.399
1007,830,2,48,22.088,22088,22.088
1007,822,2,48,23.887,23887,23.887
1007,154,2,60,23.426,23426,23.426
1007,822,3,62,22.512,22512,22.512
1008,4,1,15,33.753,33753,33.753
1008,845,1,16,23.273,23273,23.273
1008,840,1,17,24.608,24608,24.608
1008,822,1,18,22.955,22955,22.955
1008,828,1,18,23.377,23377,23.377
1008,1,1,19,22.641,22641,22.641
1008,842,1,22,23.757,23757,23.757
1008,832,1,25,23.939,23939,23.939
1008,20,1,27,22.551,22551,22.551
1008,838,1,28,22.618,22618,22.618
1008,8,1,31,22.766,22766,22.766
1008,154,1,32,23.403,23403,23.403
1008,830,1,35,23.432,23432,23.432
1008,844,1,35,23.593,23593,23.593
1008,817,1,39,23.300,23300,23.3
1008,815,1,39,23.505,23505,23.505
1008,839,1,40,27.226,27226,27.226
1008,825,1,41,23.115,23115,23.115
1008,832,2,48,23.770,23770,23.77
1008,843,1,49,23.422,23422,23.422
1008,20,2,53,22.683,22683,22.683
1008,4,2,54,23.046,23046,23.046
1008,839,2,57,31.198,31198,31.198
1008,822,2,59,22.727,22727,22.727
1008,840,2,65,24.283,24283,24.283
1009,843,1,1,41.012,41012,41.012
1009,1,1,7,21.283,21283,21.283
1009,844,1,7,21.828,21828,21.828
1009,154,1,7,22.354,22354,22.354
1009,20,1,15,22.630,22630,22.63
1009,822,1,16,21.600,21600,21.6
1009,830,1,17,21.057,21057,21.057
1009,839,1,18,21.979,21979,21.979
1009,815,1,26,22.112,22112,22.112
1009,4,1,27,21.726,21726,21.726
1009,842,1,29,22.493,22493,22.493
1009,817,1,33,21.061,21061,21.061
1009,838,1,35,22.317,22317,22.317
1009,845,1,35,22.755,22755,22.755
1009,832,1,37,21.964,21964,21.964
1009,822,2,40,21.289,21289,21.289
1009,840,1,40,22.189,22189,22.189
1009,825,1,41,21.587,21587,21.587
1010,9,1,1,32.997,32997,32.997
1010,817,1,1,33.027,33027,33.027
1010,8,1,12,23.299,23299,23.299
1010,807,1,13,21.588,21588,21.588
1010,815,1,13,23.234,23234,23.234
1010,20,1,14,21.995,21995,21.995
1010,825,1,14,22.388,22388,22.388
1010,848,1,14,21.780,21780,21.78
1010,1,1,15,21.515,21515,21.515
1010,154,1,15,29.981,29981,29.981
1010,846,1,15,21.627,21627,21.627
1010,822,1,23,22.014,22014,22.014
1010,830,1,25,21.157,21157,21.157
1010,826,1,26,22.086,22086,22.086
1010,847,1,26,21.689,21689,21.689
1010,840,1,27,22.471,22471,22.471
1010,841,1,27,27.172,27172,27.172
1010,844,1,28,22.306,22306,22.306
1010,9,2,28,22.343,22343,22.343
1010,842,1,37,21.269,21269,21.269
1010,847,2,42,21.543,21543,21.543
1010,9,3,44,21.889,21889,21.889
1011,840,1,1,34.338,34338,34.338
1011,154,1,1,32.082,32082,32.082
1011,832,1,4,45.543,45543,45.543
1011,815,1,8,27.136,27136,27.136
1011,8,1,9,25.647,25647,25.647
1011,842,1,9,27.557,27557,27.557
1011,848,1,9,25.659,25659,25.659
1011,846,1,10,24.175,24175,24.175
1011,825,1,10,24.948,24948,24.948
1011,830,1,11,24.199,24199,24.199
1011,9,1,11,24.667,24667,24.667
1011,822,1,12,24.865,24865,24.865
1011,807,1,12,25.498,25498,25.498
1011,826,1,12,26.508,26508,26.508
1011,847,1,12,24.633,24633,24.633
1011,844,1,13,24.518,24518,24.518
1011,1,1,13,24.255,24255,24.255
1011,20,1,14,24.228,24228,24.228
1011,841,1,16,27.725,27725,27.725
1011,840,2,23,26.600,26600,26.6
1011,817,1,24,25.676,25676,25.676
1011,832,2,24,25.034,25034,25.034
1011,848,2,25,24.842,24842,24.842
1011,847,2,26,24.912,24912,24.912
1011,9,2,27,24.313,24313,24.313
1011,830,2,32,26.729,26729,26.729
1011,807,2,32,25.253,25253,25.253
1011,8,2,33,25.621,25621,25.621
1011,815,2,33,26.798,26798,26.798
1011,1,2,34,24.324,24324,24.324
1011,846,2,34,24.717,24717,24.717
1011,20,2,35,24.212,24212,24.212
1011,844,2,36,24.358,24358,24.358
1011,822,2,37,24.433,24433,24.433
1011,20,3,38,34.193,34193,34.193
1011,826,2,38,30.761,30761,30.761
1011,825,2,38,25.982,25982,25.982
1011,842,2,39,24.484,24484,24.484
1011,841,2,40,24.880,24880,24.88
1011,832,3,40,24.985,24985,24.985
1012,832,1,1,45.878,45878,45.878
1012,846,1,1,50.738,50738,50.738
1012,826,1,7,17.257,17257,17.257
1012,841,1,7,25.184,25184,25.184
1012,154,1,8,23.261,23261,23.261
1012,825,1,9,23.964,23964,23.964
1012,807,1,11,24.107,24107,24.107
1012,830,1,17,23.223,23223,23.223
1012,846,2,17,33.638,33638,33.638
1012,20,1,18,22.749,22749,22.749
1012,817,1,18,23.506,23506,23.506
1012,842,1,19,22.301,22301,22.301
1012,848,1,19,23.215,23215,23.215
1012,815,1,20,23.733,23733,23.733
1012,840,1,20,23.466,23466,23.466
1012,822,1,21,22.196,22196,22.196
1012,1,1,22,22.644,22644,22.644
1012,844,1,22,22.921,22921,22.921
1012,847,1,22,24.332,24332,24.332
1012,8,1,25,23.888,23888,23.888
1012,826,2,25,26.050,26050,26.05
1012,9,1,26,32.627,32627,32.627
1012,841,2,30,25.137,25137,25.137
1012,826,3,30,43.206,43206,43.206
1012,825,2,33,23.383,23383,23.383
1012,830,2,34,22.365,22365,22.365
1012,20,2,35,22.316,22316,22.316
1012,846,3,34,22.524,22524,22.524
1012,154,2,35,23.520,23520,23.52
1012,1,2,36,23.597,23597,23.597
1012,822,2,36,24.083,24083,24.083
1012,832,2,36,22.532,22532,22.532
1012,842,2,39,22.722,22722,22.722
1012,844,2,42,24.227,24227,24.227
1012,840,2,44,23.515,23515,23.515
1012,847,2,49,23.965,23965,23.965
1012,842,3,53,22.408,22408,22.408
1013,826,1,5,21.013,21013,21.013
1013,8,1,6,21.401,21401,21.401
1013,825,1,7,20.118,20118,20.118
1013,841,1,7,20.776,20776,20.776
1013,807,1,8,21.325,21325,21.325
1013,846,1,9,19.819,19819,19.819
1013,815,1,10,20.939,20939,20.939
1013,840,1,10,23.099,23099,23.099
1013,817,1,10,20.884,20884,20.884
1013,20,1,11,19.981,19981,19.981
1013,822,1,12,20.006,20006,20.006
1013,832,1,12,19.755,19755,19.755
1013,848,1,12,20.720,20720,20.72
1013,1,1,13,19.993,19993,19.993
1013,830,1,14,20.973,20973,20.973
1013,9,1,14,15.069,15069,15.069
1013,9,2,23,21.037,21037,21.037
1013,847,1,25,20.475,20475,20.475
1013,844,1,34,20.382,20382,20.382
1013,807,2,34,20.870,20870,20.87
1013,154,1,34,20.906,20906,20.906
1013,847,2,38,20.751,20751,20.751
1013,846,2,39,22.080,22080,22.08
1013,825,2,39,20.859,20859,20.859
1013,9,3,42,20.703,20703,20.703
1013,844,2,47,19.857,19857,19.857
1014,841,1,6,22.381,22381,22.381
